 ,Label,Area,Mean,Min,Max,MinThr,MaxThr
22059,C1-A1-1.tif:22059-05410,49.091,2963.966,2717,3195,0,65535
22060,C1-A1-1.tif:22060-05415,71.140,1609.322,1344,1876,0,65535
22061,C1-A1-1.tif:22061-05417,126.056,2316.498,2015,2638,0,65535
22062,C1-A1-1.tif:22062-05410,49.923,2816.583,2554,3125,0,65535
22063,C1-A1-1.tif:22063-05423,208.013,2866.570,2564,3191,0,65535
22064,C1-A1-1.tif:22064-05410,57.828,2539.230,2323,2779,0,65535
22065,C1-A1-1.tif:22065-05415,74.885,2731.550,2450,3022,0,65535
22066,C1-A1-1.tif:22066-05411,100.262,2854.929,2561,3177,0,65535
22067,C1-A1-1.tif:22067-05413,152.265,3172.784,2843,3635,0,65535
22068,C1-A1-1.tif:22068-05413,80.709,3441.454,2883,6166,0,65535
22069,C1-A1-1.tif:22069-05411,68.228,3163.366,2959,3488,0,65535
22070,C1-A1-1.tif:22070-05413,64.900,3156.173,2813,3441,0,65535
22071,C1-A1-1.tif:22071-05415,63.236,3206.217,2882,3610,0,65535
22072,C1-A1-1.tif:22072-05413,94.022,10037.562,3123,37000,0,65535
22073,C1-A1-1.tif:22073-05415,84.037,2647.089,2257,3454,0,65535
22074,C1-A1-1.tif:22074-05412,76.965,2676.292,2287,2961,0,65535
22075,C1-A1-1.tif:22075-05422,198.444,2627.405,2322,2938,0,65535
22076,C1-A1-1.tif:22076-05412,49.923,1895.625,1696,2179,0,65535
22077,C1-A1-1.tif:22077-05415,104.006,17732.300,3086,41942,0,65535
22078,C1-A1-1.tif:22078-05463,2354.703,5883.372,2579,17027,0,65535
22079,C1-A1-1.tif:22079-05420,189.708,2905.265,2503,3215,0,65535
22080,C1-A1-1.tif:22080-05419,235.470,2079.489,1826,2333,0,65535
22081,C1-A1-1.tif:22081-05425,200.940,2531.017,2193,2870,0,65535
22082,C1-A1-1.tif:22082-05415,79.461,2873.592,2494,3114,0,65535
22083,C1-A1-1.tif:22083-05415,84.453,2181.246,1924,2411,0,65535
22084,C1-A1-1.tif:22084-05424,303.698,7887.216,2506,65535,0,65535
22085,C1-A1-1.tif:22085-05422,168.490,2941.674,2551,3252,0,65535
22086,C1-A1-1.tif:22086-05415,67.812,3162.000,2887,3483,0,65535
22087,C1-A1-1.tif:22087-05412,47.843,3194.217,2906,3670,0,65535
22088,C1-A1-1.tif:22088-05422,178.891,2558.637,2209,3229,0,65535
22089,C1-A1-1.tif:22089-05418,92.774,5000.229,3424,9680,0,65535
22090,C1-A1-1.tif:22090-05414,72.804,2181.669,1903,2446,0,65535
22091,C1-A1-1.tif:22091-05413,82.789,3176.698,2293,6992,0,65535
22092,C1-A1-1.tif:22092-05416,81.125,2874.569,2608,3193,0,65535
22093,C1-A1-1.tif:22093-05424,242.543,3196.516,2909,3654,0,65535
22094,C1-A1-1.tif:22094-05419,99.430,21177.996,2304,65535,0,65535
22095,C1-A1-1.tif:22095-05420,334.484,13657.695,3189,36386,0,65535
22096,C1-A1-1.tif:22096-05417,117.319,2807.858,2439,3121,0,65535
22097,C1-A1-1.tif:22097-05414,44.099,2827.915,2547,3106,0,65535
22098,C1-A1-1.tif:22098-05420,94.854,2873.706,2606,3117,0,65535
22099,C1-A1-1.tif:22099-05415,72.388,10374.609,2828,34616,0,65535
22100,C1-A1-1.tif:22100-05432,724.716,7350.422,2920,65535,0,65535
22101,C1-A1-1.tif:22101-05415,47.843,3063.200,2707,3504,0,65535
22102,C1-A1-1.tif:22102-05419,141.865,5804.698,3174,11717,0,65535
22103,C1-A1-1.tif:22103-05423,93.190,2415.946,2160,2730,0,65535
22104,C1-A1-1.tif:22104-05416,49.923,2801.442,2583,3088,0,65535
22105,C1-A1-1.tif:22105-05418,96.518,2885.772,2569,3526,0,65535
22106,C1-A1-1.tif:22106-05427,275.825,2924.229,2575,3346,0,65535
22107,C1-A1-1.tif:22107-05414,43.683,2854.438,2553,3121,0,65535
22108,C1-A1-1.tif:22108-05419,101.926,12120.273,2960,65535,0,65535
22109,C1-A1-1.tif:22109-05431,463.452,5496.023,2670,62613,0,65535
22110,C1-A1-1.tif:22110-05432,246.287,3011.387,2635,4120,0,65535
22111,C1-A1-1.tif:22111-05422,191.372,2926.252,2640,3274,0,65535
22112,C1-A1-1.tif:22112-05422,216.749,2522.179,1972,5615,0,65535
22113,C1-A1-1.tif:22113-05419,116.903,2353.331,2078,3053,0,65535
22114,C1-A1-1.tif:22114-05425,220.077,2820.333,2507,3136,0,65535
22115,C1-A1-1.tif:22115-05419,45.347,2851.761,2453,3120,0,65535
22116,C1-A1-1.tif:22116-05428,165.994,2696.038,2378,3104,0,65535
22117,C1-A1-1.tif:22117-05417,56.579,3151.485,2838,3439,0,65535
22118,C1-A1-1.tif:22118-05441,458.876,3347.293,2818,5008,0,65535
22119,C1-A1-1.tif:22119-05421,155.177,5330.957,2774,28682,0,65535
22120,C1-A1-1.tif:22120-05427,205.100,1855.300,1631,2092,0,65535
22121,C1-A1-1.tif:22121-05421,73.220,2168.153,1947,2468,0,65535
22122,C1-A1-1.tif:22122-05426,124.808,2856.753,2488,4047,0,65535
22123,C1-A1-1.tif:22123-05420,52.419,2790.032,2565,3004,0,65535
22124,C1-A1-1.tif:22124-05436,360.694,4947.666,2584,25736,0,65535
22125,C1-A1-1.tif:22125-05419,44.099,2817.764,2577,3098,0,65535
22126,C1-A1-1.tif:22126-05420,80.293,2806.135,2546,3122,0,65535
22127,C1-A1-1.tif:22127-05423,92.358,2886.324,2606,3105,0,65535
22128,C1-A1-1.tif:22128-05419,65.732,2721.272,2309,3017,0,65535
22129,C1-A1-1.tif:22129-05424,157.258,3367.878,2809,4796,0,65535
22130,C1-A1-1.tif:22130-05419,50.339,2930.413,2690,3162,0,65535
22131,C1-A1-1.tif:22131-05431,190.956,2964.708,2651,3283,0,65535
22132,C1-A1-1.tif:22132-05431,274.993,2866.592,2540,3223,0,65535
22133,C1-A1-1.tif:22133-05417,55.331,2575.654,2340,2915,0,65535
22134,C1-A1-1.tif:22134-05423,114.823,12037.486,2788,65535,0,65535
22135,C1-A1-1.tif:22135-05421,60.740,3160.740,2931,3449,0,65535
22136,C1-A1-1.tif:22136-05419,42.851,2977.922,2325,4802,0,65535
22137,C1-A1-1.tif:22137-05426,116.903,4103.541,2984,7157,0,65535
22138,C1-A1-1.tif:22138-05424,99.846,3254.083,2813,4463,0,65535
22139,C1-A1-1.tif:22139-05423,94.438,3073.150,2692,4553,0,65535
22140,C1-A1-1.tif:22140-05425,221.325,6186.748,2781,60814,0,65535
22141,C1-A1-1.tif:22141-05421,51.587,2326.952,2049,2825,0,65535
22142,C1-A1-1.tif:22142-05425,74.053,2917.180,2551,3245,0,65535
22143,C1-A1-1.tif:22143-05425,84.453,1691.020,1469,1932,0,65535
22144,C1-A1-1.tif:22144-05425,115.239,1817.903,1555,2015,0,65535
22145,C1-A1-1.tif:22145-05422,71.556,3532.023,2860,9296,0,65535
22146,C1-A1-1.tif:22146-05420,58.244,2768.586,2423,3182,0,65535
22147,C1-A1-1.tif:22147-05421,76.549,2853.359,2514,3314,0,65535
22148,C1-A1-1.tif:22148-05422,42.019,1826.703,1480,2216,0,65535
22149,C1-A1-1.tif:22149-05423,56.995,2021.234,1819,2224,0,65535
22150,C1-A1-1.tif:22150-05426,77.797,3168.733,2846,3446,0,65535
22151,C1-A1-1.tif:22151-05423,55.747,3371.142,2844,5251,0,65535
22152,C1-A1-1.tif:22152-05431,196.780,6288.564,4614,10691,0,65535
22153,C1-A1-1.tif:22153-05449,738.445,3777.440,2585,18386,0,65535
22154,C1-A1-1.tif:22154-05427,136.040,1547.080,1325,1772,0,65535
22155,C1-A1-1.tif:22155-05430,99.430,1747.874,1461,1979,0,65535
22156,C1-A1-1.tif:22156-05427,191.788,2777.275,2494,3059,0,65535
22157,C1-A1-1.tif:22157-05423,86.117,2816.874,2480,3043,0,65535
22158,C1-A1-1.tif:22158-05421,64.900,2865.917,2562,3117,0,65535
22159,C1-A1-1.tif:22159-05429,206.349,3186.837,2890,3558,0,65535
22160,C1-A1-1.tif:22160-05424,47.011,2478.248,2202,2782,0,65535
22161,C1-A1-1.tif:22161-05436,286.225,2820.314,2478,3129,0,65535
22162,C1-A1-1.tif:22162-05426,88.197,2790.387,2491,3033,0,65535
22163,C1-A1-1.tif:22163-05425,82.373,13865.409,2894,65535,0,65535
22164,C1-A1-1.tif:22164-05428,74.469,2825.307,2472,3106,0,65535
22165,C1-A1-1.tif:22165-05421,53.667,3184.395,2886,3452,0,65535
22166,C1-A1-1.tif:22166-05426,149.769,2901.028,2578,3359,0,65535
22167,C1-A1-1.tif:22167-05429,157.674,2841.591,2479,3095,0,65535
22168,C1-A1-1.tif:22168-05427,47.011,3198.867,2909,3586,0,65535
22169,C1-A1-1.tif:22169-05429,48.675,1657.222,1445,1877,0,65535
22170,C1-A1-1.tif:22170-05430,126.888,2366.207,2042,2773,0,65535
22171,C1-A1-1.tif:22171-05437,227.982,2833.230,2481,3158,0,65535
22172,C1-A1-1.tif:22172-05427,66.564,2854.644,2558,3102,0,65535
22173,C1-A1-1.tif:22173-05424,93.190,9201.638,2166,65535,0,65535
22174,C1-A1-1.tif:22174-05425,50.755,3178.689,2936,3531,0,65535
22175,C1-A1-1.tif:22175-05427,66.564,3171.969,2925,3521,0,65535
22176,C1-A1-1.tif:22176-05427,89.029,2685.785,2371,2960,0,65535
22177,C1-A1-1.tif:22177-05432,75.717,2911.643,2622,3139,0,65535
22178,C1-A1-1.tif:22178-05426,66.980,1774.938,1553,1968,0,65535
22179,C1-A1-1.tif:22179-05433,138.952,2776.859,2448,3264,0,65535
22180,C1-A1-1.tif:22180-05425,56.995,2775.394,2510,3026,0,65535
22181,C1-A1-1.tif:22181-05424,41.603,2820.850,2520,3097,0,65535
22182,C1-A1-1.tif:22182-05428,79.461,2806.084,2533,3066,0,65535
22183,C1-A1-1.tif:22183-05431,143.945,2854.711,2513,3194,0,65535
22184,C1-A1-1.tif:22184-05432,139.785,3688.280,2767,4706,0,65535
22185,C1-A1-1.tif:22185-05428,69.060,3151.325,2868,3429,0,65535
22186,C1-A1-1.tif:22186-05427,103.174,5149.306,2846,8401,0,65535
22187,C1-A1-1.tif:22187-05430,97.766,2912.791,2661,3206,0,65535
22188,C1-A1-1.tif:22188-05433,154.761,2251.108,1951,2520,0,65535
22189,C1-A1-1.tif:22189-05426,58.660,2828.440,2578,3122,0,65535
22190,C1-A1-1.tif:22190-05426,44.931,50143.185,15668,65535,0,65535
22191,C1-A1-1.tif:22191-05430,54.083,2917.092,2684,3240,0,65535
22192,C1-A1-1.tif:22192-05429,59.492,2144.559,1897,2380,0,65535
22193,C1-A1-1.tif:22193-05426,64.900,2600.795,2348,2937,0,65535
22194,C1-A1-1.tif:22194-05433,120.647,3021.914,2638,3316,0,65535
22195,C1-A1-1.tif:22195-05431,51.587,1740.202,1545,1963,0,65535
22196,C1-A1-1.tif:22196-05438,201.772,2804.021,2470,3134,0,65535
22197,C1-A1-1.tif:22197-05431,66.148,3082.459,2644,4975,0,65535
22198,C1-A1-1.tif:22198-05433,65.316,2642.280,1518,3257,0,65535
22199,C1-A1-1.tif:22199-05427,69.476,2305.401,2024,2565,0,65535
22200,C1-A1-1.tif:22200-05432,70.724,2853.953,2515,3096,0,65535
22201,C1-A1-1.tif:22201-05431,50.339,3195.347,2818,3568,0,65535
22202,C1-A1-1.tif:22202-05431,108.999,2714.595,2448,3024,0,65535
22203,C1-A1-1.tif:22203-05448,198.860,2730.659,2398,3012,0,65535
22204,C1-A1-1.tif:22204-05428,54.915,2682.015,2426,2902,0,65535
22205,C1-A1-1.tif:22205-05427,44.515,3072.308,2683,3564,0,65535
22206,C1-A1-1.tif:22206-05432,71.556,2906.884,2434,3783,0,65535
22207,C1-A1-1.tif:22207-05438,177.643,5526.920,3339,14140,0,65535
22208,C1-A1-1.tif:22208-05460,1118.276,8487.081,2768,65535,0,65535
22209,C1-A1-1.tif:22209-05430,41.187,2701.121,2369,3213,0,65535
22210,C1-A1-1.tif:22210-05434,85.701,3034.888,2725,3378,0,65535
22211,C1-A1-1.tif:22211-05441,278.321,3032.281,2688,3501,0,65535
22212,C1-A1-1.tif:22212-05432,40.770,2832.347,2481,3101,0,65535
22213,C1-A1-1.tif:22213-05432,97.766,16069.715,2792,65535,0,65535
22214,C1-A1-1.tif:22214-05434,136.872,2811.675,2347,3128,0,65535
22215,C1-A1-1.tif:22215-05437,86.533,2888.288,2580,3420,0,65535
22216,C1-A1-1.tif:22216-05433,56.995,2841.153,2580,3102,0,65535
22217,C1-A1-1.tif:22217-05431,50.755,3663.213,2967,8359,0,65535
22218,C1-A1-1.tif:22218-05430,53.251,3201.516,2911,3634,0,65535
22219,C1-A1-1.tif:22219-05432,86.117,3197.942,2847,3887,0,65535
22220,C1-A1-1.tif:22220-05436,102.758,2930.016,2575,3210,0,65535
22221,C1-A1-1.tif:22221-05438,79.877,1968.005,1777,2225,0,65535
22222,C1-A1-1.tif:22222-05437,113.991,2068.945,1847,2308,0,65535
22223,C1-A1-1.tif:22223-05456,1112.452,8072.678,2713,65535,0,65535
22224,C1-A1-1.tif:22224-05432,45.347,1968.037,1738,2245,0,65535
22225,C1-A1-1.tif:22225-05437,168.906,2908.707,2603,3224,0,65535
22226,C1-A1-1.tif:22226-05436,64.484,2464.839,2134,2790,0,65535
22227,C1-A1-1.tif:22227-05437,154.761,3220.489,2940,3683,0,65535
22228,C1-A1-1.tif:22228-05435,74.469,5722.352,4327,6601,0,65535
22229,C1-A1-1.tif:22229-05434,44.515,2486.028,2228,2831,0,65535
22230,C1-A1-1.tif:22230-05438,76.549,2725.761,2475,2995,0,65535
22231,C1-A1-1.tif:22231-05435,86.533,3321.298,2733,9666,0,65535
22232,C1-A1-1.tif:22232-05449,273.329,3014.245,2646,3364,0,65535
22233,C1-A1-1.tif:22233-05435,46.595,1643.866,1428,1831,0,65535
22234,C1-A1-1.tif:22234-05436,78.213,2852.984,2509,3512,0,65535
22235,C1-A1-1.tif:22235-05433,51.171,2825.959,2547,3076,0,65535
22236,C1-A1-1.tif:22236-05438,113.575,2299.736,1570,4212,0,65535
22237,C1-A1-1.tif:22237-05437,73.220,2699.403,2371,2991,0,65535
22238,C1-A1-1.tif:22238-05436,71.972,2820.902,2408,3095,0,65535
22239,C1-A1-1.tif:22239-05434,51.587,24362.452,3827,65535,0,65535
22240,C1-A1-1.tif:22240-05435,68.228,3172.726,2710,4055,0,65535
22241,C1-A1-1.tif:22241-05440,106.502,3236.324,2860,3734,0,65535
22242,C1-A1-1.tif:22242-05435,89.445,34487.628,3445,65535,0,65535
22243,C1-A1-1.tif:22243-05437,118.983,2787.818,2435,3071,0,65535
22244,C1-A1-1.tif:22244-05435,59.076,2807.359,2545,3089,0,65535
22245,C1-A1-1.tif:22245-05442,159.754,3747.221,2984,21939,0,65535
22246,C1-A1-1.tif:22246-05444,202.188,3051.965,2741,3465,0,65535
22247,C1-A1-1.tif:22247-05437,64.900,2057.141,1789,2352,0,65535
22248,C1-A1-1.tif:22248-05434,52.419,3260.071,2755,4092,0,65535
22249,C1-A1-1.tif:22249-05440,84.869,2839.931,2570,3144,0,65535
22250,C1-A1-1.tif:22250-05453,215.917,2341.035,1980,2780,0,65535
22251,C1-A1-1.tif:22251-05438,67.396,2134.963,1866,2514,0,65535
22252,C1-A1-1.tif:22252-05440,149.353,7501.766,2834,24270,0,65535
22253,C1-A1-1.tif:22253-05439,79.045,3029.332,2637,3759,0,65535
22254,C1-A1-1.tif:22254-05441,63.652,2795.294,2523,3051,0,65535
22255,C1-A1-1.tif:22255-05441,87.781,1887.555,1686,2139,0,65535
22256,C1-A1-1.tif:22256-05442,127.304,3222.454,2684,11827,0,65535
22257,C1-A1-1.tif:22257-05439,77.381,4392.360,2828,8278,0,65535
22258,C1-A1-1.tif:22258-05464,985.980,6452.770,2877,41952,0,65535
22259,C1-A1-1.tif:22259-05439,109.831,5428.920,3115,53886,0,65535
22260,C1-A1-1.tif:22260-05444,117.735,2860.032,2627,3139,0,65535
22261,C1-A1-1.tif:22261-05448,144.777,1741.787,1520,1999,0,65535
22262,C1-A1-1.tif:22262-05441,86.949,2157.895,1865,2423,0,65535
22263,C1-A1-1.tif:22263-05449,163.498,2798.115,2494,3080,0,65535
22264,C1-A1-1.tif:22264-05444,158.506,2810.669,2453,3094,0,65535
22265,C1-A1-1.tif:22265-05445,71.972,3188.873,2692,5248,0,65535
22266,C1-A1-1.tif:22266-05440,61.988,2037.490,1824,2463,0,65535
22267,C1-A1-1.tif:22267-05439,53.667,4156.566,3070,17787,0,65535
22268,C1-A1-1.tif:22268-05438,41.187,3421.808,3082,3756,0,65535
22269,C1-A1-1.tif:22269-05445,125.640,2974.338,2690,3292,0,65535
22270,C1-A1-1.tif:22270-05440,59.076,2812.873,2518,3047,0,65535
22271,C1-A1-1.tif:22271-05441,122.311,2010.514,1727,2903,0,65535
22272,C1-A1-1.tif:22272-05448,172.651,2625.783,2170,2912,0,65535
22273,C1-A1-1.tif:22273-05446,217.581,2886.329,2578,3230,0,65535
22274,C1-A1-1.tif:22274-05440,55.331,3355.707,2829,4438,0,65535
22275,C1-A1-1.tif:22275-05457,338.645,4725.721,2623,40182,0,65535
22276,C1-A1-1.tif:22276-05440,146.025,2961.932,2662,3600,0,65535
22277,C1-A1-1.tif:22277-05442,87.781,2936.412,2613,3248,0,65535
22278,C1-A1-1.tif:22278-05443,123.560,17062.061,3955,47103,0,65535
22279,C1-A1-1.tif:22279-05440,53.667,3183.574,2925,3485,0,65535
22280,C1-A1-1.tif:22280-05447,206.765,3345.040,2894,4775,0,65535
22281,C1-A1-1.tif:22281-05444,110.663,3005.951,2692,3417,0,65535
22282,C1-A1-1.tif:22282-05441,84.037,2915.480,2554,3287,0,65535
22283,C1-A1-1.tif:22283-05444,110.247,1828.943,1551,2075,0,65535
22284,C1-A1-1.tif:22284-05440,43.267,1744.154,1557,1981,0,65535
22285,C1-A1-1.tif:22285-05440,73.636,2352.441,2025,2606,0,65535
22286,C1-A1-1.tif:22286-05439,72.388,2522.264,2178,2883,0,65535
22287,C1-A1-1.tif:22287-05440,49.923,2845.292,2573,3070,0,65535
22288,C1-A1-1.tif:22288-05446,101.094,2880.514,2625,3156,0,65535
22289,C1-A1-1.tif:22289-05449,220.077,2882.539,2585,3311,0,65535
22290,C1-A1-1.tif:22290-05441,63.652,2833.046,2575,3178,0,65535
22291,C1-A1-1.tif:22291-05438,43.683,3212.695,2870,3759,0,65535
22292,C1-A1-1.tif:22292-05444,84.869,2960.417,2721,3358,0,65535
22293,C1-A1-1.tif:22293-05454,84.453,2862.350,2546,3209,0,65535
22294,C1-A1-1.tif:22294-05442,71.140,2112.480,1838,2392,0,65535
22295,C1-A1-1.tif:22295-05448,86.533,2910.447,2623,3172,0,65535
22296,C1-A1-1.tif:22296-05453,113.159,2909.132,2628,3168,0,65535
22297,C1-A1-1.tif:22297-05445,59.076,2921.746,2632,3260,0,65535
22298,C1-A1-1.tif:22298-05448,176.811,2896.132,2590,3160,0,65535
22299,C1-A1-1.tif:22299-05449,152.265,1993.385,1713,2532,0,65535
22300,C1-A1-1.tif:22300-05450,230.478,2462.460,2202,2803,0,65535
22301,C1-A1-1.tif:22301-05444,53.667,2583.806,2320,2813,0,65535
22302,C1-A1-1.tif:22302-05444,63.652,2765.359,2433,3092,0,65535
22303,C1-A1-1.tif:22303-05452,205.933,1933.269,1686,2215,0,65535
22304,C1-A1-1.tif:22304-05443,57.828,2825.295,2499,3142,0,65535
22305,C1-A1-1.tif:22305-05452,88.197,2661.844,2296,2915,0,65535
22306,C1-A1-1.tif:22306-05452,170.154,3319.215,2847,8446,0,65535
22307,C1-A1-1.tif:22307-05444,52.003,3165.664,2928,3542,0,65535
22308,C1-A1-1.tif:22308-05488,1907.476,6624.046,2726,40819,0,65535
22309,C1-A1-1.tif:22309-05445,54.083,2305.885,2081,2641,0,65535
22310,C1-A1-1.tif:22310-05447,62.820,2763.589,2374,2981,0,65535
22311,C1-A1-1.tif:22311-05449,127.720,2841.922,2568,3060,0,65535
22312,C1-A1-1.tif:22312-05444,87.781,2304.232,2064,2569,0,65535
22313,C1-A1-1.tif:22313-05447,108.999,8764.057,3409,19619,0,65535
22314,C1-A1-1.tif:22314-05448,109.831,3196.723,2877,3480,0,65535
22315,C1-A1-1.tif:22315-05443,55.747,3286.194,2918,3746,0,65535
22316,C1-A1-1.tif:22316-05444,79.045,3696.832,2484,16113,0,65535
22317,C1-A1-1.tif:22317-05446,46.179,1789.532,1314,2947,0,65535
22318,C1-A1-1.tif:22318-05448,74.469,1765.899,1500,1941,0,65535
22319,C1-A1-1.tif:22319-05445,54.499,3009.237,2664,3685,0,65535
22320,C1-A1-1.tif:22320-05452,76.965,2005.076,1750,2361,0,65535
22321,C1-A1-1.tif:22321-05458,201.772,2608.751,2156,2964,0,65535
22322,C1-A1-1.tif:22322-05460,250.447,3032.005,2680,3691,0,65535
22323,C1-A1-1.tif:22323-05451,170.986,3349.007,2617,6433,0,65535
22324,C1-A1-1.tif:22324-05448,52.003,1656.416,1454,1856,0,65535
22325,C1-A1-1.tif:22325-05447,64.484,2310.910,2020,2600,0,65535
22326,C1-A1-1.tif:22326-05455,171.818,3140.315,2651,11880,0,65535
22327,C1-A1-1.tif:22327-05450,70.724,6723.935,3144,45878,0,65535
22328,C1-A1-1.tif:22328-05446,54.499,3161.168,2835,3483,0,65535
22329,C1-A1-1.tif:22329-05453,143.945,2444.908,2103,3017,0,65535
22330,C1-A1-1.tif:22330-05451,79.877,2656.505,2385,2931,0,65535
22331,C1-A1-1.tif:22331-05450,49.923,3123.617,2868,3471,0,65535
22332,C1-A1-1.tif:22332-05457,271.665,3037.596,2693,3501,0,65535
22333,C1-A1-1.tif:22333-05453,108.167,1778.492,1571,1956,0,65535
22334,C1-A1-1.tif:22334-05450,100.678,2398.207,2065,3125,0,65535
22335,C1-A1-1.tif:22335-05447,47.843,1622.687,1395,1795,0,65535
22336,C1-A1-1.tif:22336-05446,54.915,33185.962,4127,65535,0,65535
22337,C1-A1-1.tif:22337-05445,61.572,2808.041,2483,3097,0,65535
22338,C1-A1-1.tif:22338-05452,70.724,3193.653,2928,3707,0,65535
22339,C1-A1-1.tif:22339-05448,80.293,1543.705,1319,1780,0,65535
22340,C1-A1-1.tif:22340-05451,64.900,1833.154,1599,2091,0,65535
22341,C1-A1-1.tif:22341-05451,60.740,2820.185,2444,3081,0,65535
22342,C1-A1-1.tif:22342-05451,85.701,2741.485,2465,3014,0,65535
22343,C1-A1-1.tif:22343-05462,438.075,8020.358,2913,40390,0,65535
22344,C1-A1-1.tif:22344-05453,61.988,3156.570,2956,3500,0,65535
22345,C1-A1-1.tif:22345-05449,42.019,2422.030,2184,2651,0,65535
22346,C1-A1-1.tif:22346-05452,65.732,2777.778,2405,3119,0,65535
22347,C1-A1-1.tif:22347-05457,121.479,1993.658,1733,2293,0,65535
22348,C1-A1-1.tif:22348-05447,43.267,2590.048,2328,2902,0,65535
22349,C1-A1-1.tif:22349-05455,145.193,2810.851,2524,3163,0,65535
22350,C1-A1-1.tif:22350-05453,169.322,2947.821,2586,3406,0,65535
22351,C1-A1-1.tif:22351-05458,178.891,2914.302,2612,3312,0,65535
22352,C1-A1-1.tif:22352-05450,118.567,2845.137,2575,3151,0,65535
22353,C1-A1-1.tif:22353-05451,89.029,2827.944,2509,3090,0,65535
22354,C1-A1-1.tif:22354-05452,113.575,3465.549,2931,4176,0,65535
22355,C1-A1-1.tif:22355-05459,287.057,2925.964,2604,3357,0,65535
22356,C1-A1-1.tif:22356-05451,78.213,2839.468,2450,3084,0,65535
22357,C1-A1-1.tif:22357-05456,96.934,5439.026,4587,6123,0,65535
22358,C1-A1-1.tif:22358-05459,136.040,2884.657,2593,3145,0,65535
22359,C1-A1-1.tif:22359-05453,91.526,2462.482,2152,2852,0,65535
22360,C1-A1-1.tif:22360-05449,54.915,2631.371,2361,2932,0,65535
22361,C1-A1-1.tif:22361-05455,117.735,2752.314,2448,3056,0,65535
22362,C1-A1-1.tif:22362-05453,97.766,18209.681,3389,65535,0,65535
22363,C1-A1-1.tif:22363-05453,87.781,2867.820,2513,3176,0,65535
22364,C1-A1-1.tif:22364-05457,64.900,3762.590,2844,8416,0,65535
22365,C1-A1-1.tif:22365-05459,150.601,3016.829,2729,3487,0,65535
22366,C1-A1-1.tif:22366-05452,72.804,1990.200,1806,2223,0,65535
22367,C1-A1-1.tif:22367-05462,133.544,2435.573,2151,3427,0,65535
22368,C1-A1-1.tif:22368-05454,74.885,2032.950,1745,3241,0,65535
22369,C1-A1-1.tif:22369-05459,260.016,3166.733,2610,7901,0,65535
22370,C1-A1-1.tif:22370-05455,89.029,2835.238,2509,3197,0,65535
22371,C1-A1-1.tif:22371-05459,151.017,12349.893,2895,65535,0,65535
22372,C1-A1-1.tif:22372-05454,48.259,3225.509,2920,3490,0,65535
22373,C1-A1-1.tif:22373-05459,120.647,2968.548,2714,3393,0,65535
22374,C1-A1-1.tif:22374-05464,183.883,2886.733,2534,3238,0,65535
22375,C1-A1-1.tif:22375-05461,176.395,1791.250,1479,1993,0,65535
22376,C1-A1-1.tif:22376-05459,128.968,2797.242,2510,3134,0,65535
22377,C1-A1-1.tif:22377-05458,103.590,2786.345,2542,3106,0,65535
22378,C1-A1-1.tif:22378-05452,45.763,2810.427,2574,3104,0,65535
22379,C1-A1-1.tif:22379-05463,195.116,2848.648,2509,3564,0,65535
22380,C1-A1-1.tif:22380-05454,86.117,2605.845,2229,3179,0,65535
22381,C1-A1-1.tif:22381-05458,193.036,3324.856,2769,7679,0,65535
22382,C1-A1-1.tif:22382-05468,349.045,8174.123,2912,65535,0,65535
22383,C1-A1-1.tif:22383-05456,46.595,1907.973,1735,2126,0,65535
22384,C1-A1-1.tif:22384-05452,51.587,2241.339,1966,2532,0,65535
22385,C1-A1-1.tif:22385-05458,132.712,3068.332,2631,6484,0,65535
22386,C1-A1-1.tif:22386-05463,256.688,2864.621,2484,3154,0,65535
22387,C1-A1-1.tif:22387-05468,235.470,5767.686,2497,31783,0,65535
22388,C1-A1-1.tif:22388-05468,301.618,6021.106,2883,22416,0,65535
22389,C1-A1-1.tif:22389-05465,186.795,3162.528,2777,3515,0,65535
22390,C1-A1-1.tif:22390-05462,178.475,2962.179,2658,3360,0,65535
22391,C1-A1-1.tif:22391-05460,82.789,2902.055,2622,3405,0,65535
22392,C1-A1-1.tif:22392-05461,97.766,2065.230,1862,2347,0,65535
22393,C1-A1-1.tif:22393-05458,85.701,2854.587,2529,3216,0,65535
22394,C1-A1-1.tif:22394-05460,193.868,8020.861,2974,59601,0,65535
22395,C1-A1-1.tif:22395-05464,125.640,10303.285,1828,42556,0,65535
22396,C1-A1-1.tif:22396-05463,113.575,4116.586,2804,37368,0,65535
22397,C1-A1-1.tif:22397-05460,63.652,9251.843,3847,18085,0,65535
22398,C1-A1-1.tif:22398-05460,64.900,2904.705,2464,3252,0,65535
22399,C1-A1-1.tif:22399-05461,77.797,2705.348,2447,3040,0,65535
22400,C1-A1-1.tif:22400-05456,70.308,2497.018,2200,2835,0,65535
22401,C1-A1-1.tif:22401-05457,52.835,2600.520,2278,3047,0,65535
22402,C1-A1-1.tif:22402-05457,76.965,2746.654,2413,3008,0,65535
22403,C1-A1-1.tif:22403-05460,64.068,2140.299,1937,2369,0,65535
22404,C1-A1-1.tif:22404-05462,67.396,3086.389,2771,3720,0,65535
22405,C1-A1-1.tif:22405-05465,121.063,2359.869,2117,2652,0,65535
22406,C1-A1-1.tif:22406-05460,112.327,4573.893,2808,16524,0,65535
22407,C1-A1-1.tif:22407-05460,92.774,2828.901,2566,3140,0,65535
