 ,Label,Area,Mean,Min,Max,MinThr,MaxThr
35298,C2-A1-1-1.tif:35298-07029,60.740,627.007,350,1324,0,65535
35299,C2-A1-1-1.tif:35299-07029,121.479,812.178,352,1439,0,65535
35300,C2-A1-1-1.tif:35300-07029,54.915,478.727,240,729,0,65535
35301,C2-A1-1-1.tif:35301-07029,42.851,1174.155,356,3347,0,65535
35302,C2-A1-1-1.tif:35302-07028,67.396,925.198,268,2617,0,65535
35303,C2-A1-1-1.tif:35303-07031,78.213,803.936,350,1755,0,65535
35304,C2-A1-1-1.tif:35304-07035,164.330,619.896,145,1221,0,65535
35305,C2-A1-1-1.tif:35305-07037,143.113,529.625,285,953,0,65535
35306,C2-A1-1-1.tif:35306-07043,511.711,782.845,351,2403,0,65535
35307,C2-A1-1-1.tif:35307-07036,161.418,698.948,350,1519,0,65535
35308,C2-A1-1-1.tif:35308-07031,51.587,678.468,346,1218,0,65535
35309,C2-A1-1-1.tif:35309-07034,119.399,516.868,351,902,0,65535
35310,C2-A1-1-1.tif:35310-07033,143.529,524.383,352,925,0,65535
35311,C2-A1-1-1.tif:35311-07031,78.213,534.718,350,828,0,65535
35312,C2-A1-1-1.tif:35312-07045,329.076,794.166,193,2638,0,65535
35313,C2-A1-1-1.tif:35313-07029,80.293,748.472,355,1295,0,65535
35314,C2-A1-1-1.tif:35314-07029,60.324,843.717,350,1550,0,65535
35315,C2-A1-1-1.tif:35315-07034,81.125,650.303,355,1140,0,65535
35316,C2-A1-1-1.tif:35316-07028,58.660,538.270,350,934,0,65535
35317,C2-A1-1-1.tif:35317-07030,44.931,711.750,353,1222,0,65535
35318,C2-A1-1-1.tif:35318-07031,47.427,511.009,341,830,0,65535
35319,C2-A1-1-1.tif:35319-07030,70.308,851.213,351,1714,0,65535
35320,C2-A1-1-1.tif:35320-07031,61.572,595.189,350,1077,0,65535
35321,C2-A1-1-1.tif:35321-07032,42.019,671.475,352,1566,0,65535
35322,C2-A1-1-1.tif:35322-07051,411.449,1190.932,350,2991,0,65535
35323,C2-A1-1-1.tif:35323-07035,215.501,725.349,354,1552,0,65535
35324,C2-A1-1-1.tif:35324-07031,44.931,651.611,360,1071,0,65535
35325,C2-A1-1-1.tif:35325-07032,56.995,698.248,356,1292,0,65535
35326,C2-A1-1-1.tif:35326-07033,124.808,654.550,350,1207,0,65535
35327,C2-A1-1-1.tif:35327-07049,505.887,899.374,352,2076,0,65535
35328,C2-A1-1-1.tif:35328-07036,85.701,540.971,279,848,0,65535
35329,C2-A1-1-1.tif:35329-07033,91.526,894.664,357,1862,0,65535
35330,C2-A1-1-1.tif:35330-07034,94.022,540.000,353,962,0,65535
35331,C2-A1-1-1.tif:35331-07033,55.331,522.752,350,911,0,65535
35332,C2-A1-1-1.tif:35332-07043,247.951,708.569,352,1534,0,65535
35333,C2-A1-1-1.tif:35333-07036,133.960,891.227,350,1779,0,65535
35334,C2-A1-1-1.tif:35334-07039,151.433,785.986,350,1638,0,65535
35335,C2-A1-1-1.tif:35335-07033,91.110,883.895,350,1925,0,65535
35336,C2-A1-1-1.tif:35336-07038,178.059,541.390,350,1124,0,65535
35337,C2-A1-1-1.tif:35337-07039,82.373,735.843,353,1514,0,65535
35338,C2-A1-1-1.tif:35338-07036,59.908,494.215,353,719,0,65535
35339,C2-A1-1-1.tif:35339-07039,89.445,576.553,301,1004,0,65535
35340,C2-A1-1-1.tif:35340-07034,59.908,558.951,174,928,0,65535
35341,C2-A1-1-1.tif:35341-07036,100.262,749.183,350,1519,0,65535
35342,C2-A1-1-1.tif:35342-07038,103.174,611.500,350,1188,0,65535
35343,C2-A1-1-1.tif:35343-07039,180.555,1008.675,350,2514,0,65535
35344,C2-A1-1-1.tif:35344-07041,180.555,799.581,335,3246,0,65535
35345,C2-A1-1-1.tif:35345-07035,76.965,744.168,353,1398,0,65535
35346,C2-A1-1-1.tif:35346-07040,91.526,615.441,328,1326,0,65535
35347,C2-A1-1-1.tif:35347-07039,61.156,513.714,314,904,0,65535
35348,C2-A1-1-1.tif:35348-07036,52.835,571.803,353,1070,0,65535
35349,C2-A1-1-1.tif:35349-07036,52.835,610.047,352,987,0,65535
35350,C2-A1-1-1.tif:35350-07036,70.308,568.254,350,1015,0,65535
35351,C2-A1-1-1.tif:35351-07037,56.579,574.478,355,902,0,65535
35352,C2-A1-1-1.tif:35352-07043,289.138,598.932,268,1145,0,65535
35353,C2-A1-1-1.tif:35353-07034,51.171,884.528,359,1475,0,65535
35354,C2-A1-1-1.tif:35354-07038,114.823,1003.083,350,2006,0,65535
35355,C2-A1-1-1.tif:35355-07043,119.815,781.556,350,1809,0,65535
35356,C2-A1-1-1.tif:35356-07036,71.972,874.694,351,1902,0,65535
35357,C2-A1-1-1.tif:35357-07035,46.595,457.196,353,679,0,65535
35358,C2-A1-1-1.tif:35358-07039,199.276,678.724,340,1265,0,65535
35359,C2-A1-1-1.tif:35359-07037,61.572,550.250,316,1141,0,65535
35360,C2-A1-1-1.tif:35360-07041,244.207,727.041,350,1469,0,65535
35361,C2-A1-1-1.tif:35361-07038,64.900,478.103,279,758,0,65535
35362,C2-A1-1-1.tif:35362-07042,108.999,531.687,350,934,0,65535
35363,C2-A1-1-1.tif:35363-07037,48.259,535.043,355,854,0,65535
35364,C2-A1-1-1.tif:35364-07041,98.598,735.532,362,1561,0,65535
35365,C2-A1-1-1.tif:35365-07036,41.603,516.310,350,877,0,65535
35366,C2-A1-1-1.tif:35366-07035,46.595,510.375,352,836,0,65535
35367,C2-A1-1-1.tif:35367-07039,112.327,575.993,323,1318,0,65535
35368,C2-A1-1-1.tif:35368-07034,45.763,901.836,354,1708,0,65535
35369,C2-A1-1-1.tif:35369-07036,86.117,795.812,355,1462,0,65535
35370,C2-A1-1-1.tif:35370-07038,76.549,587.505,350,1024,0,65535
35371,C2-A1-1-1.tif:35371-07045,170.986,591.394,352,1181,0,65535
35372,C2-A1-1-1.tif:35372-07041,89.445,492.558,267,756,0,65535
35373,C2-A1-1-1.tif:35373-07041,116.071,839.004,350,1877,0,65535
35374,C2-A1-1-1.tif:35374-07035,60.740,679.000,351,1287,0,65535
35375,C2-A1-1-1.tif:35375-07035,63.652,582.693,236,980,0,65535
35376,C2-A1-1-1.tif:35376-07036,75.717,828.423,356,1519,0,65535
35377,C2-A1-1-1.tif:35377-07040,65.732,730.184,359,1304,0,65535
35378,C2-A1-1-1.tif:35378-07047,317.427,717.890,350,1438,0,65535
35379,C2-A1-1-1.tif:35379-07042,126.888,666.423,308,1528,0,65535
35380,C2-A1-1-1.tif:35380-07042,79.461,681.571,355,1244,0,65535
35381,C2-A1-1-1.tif:35381-07047,255.856,1084.499,350,2632,0,65535
35382,C2-A1-1-1.tif:35382-07045,83.205,863.040,359,1732,0,65535
35383,C2-A1-1-1.tif:35383-07042,79.877,681.339,354,1441,0,65535
35384,C2-A1-1-1.tif:35384-07042,96.934,529.155,341,919,0,65535
35385,C2-A1-1-1.tif:35385-07039,47.427,496.860,350,719,0,65535
35386,C2-A1-1-1.tif:35386-07046,160.170,582.870,240,1119,0,65535
35387,C2-A1-1-1.tif:35387-07044,128.968,518.874,276,865,0,65535
35388,C2-A1-1-1.tif:35388-07043,70.308,689.284,350,1270,0,65535
35389,C2-A1-1-1.tif:35389-07042,84.037,731.668,350,1412,0,65535
35390,C2-A1-1-1.tif:35390-07040,81.541,573.857,352,840,0,65535
35391,C2-A1-1-1.tif:35391-07040,74.469,813.754,350,1543,0,65535
35392,C2-A1-1-1.tif:35392-07037,43.267,965.529,361,2134,0,65535
35393,C2-A1-1-1.tif:35393-07043,76.549,834.978,340,1774,0,65535
35394,C2-A1-1-1.tif:35394-07038,41.187,521.939,350,930,0,65535
35395,C2-A1-1-1.tif:35395-07042,70.724,558.506,355,1067,0,65535
35396,C2-A1-1-1.tif:35396-07041,58.660,481.213,351,750,0,65535
35397,C2-A1-1-1.tif:35397-07042,169.322,1167.243,352,4061,0,65535
35398,C2-A1-1-1.tif:35398-07043,80.709,489.969,353,715,0,65535
35399,C2-A1-1-1.tif:35399-07046,158.922,1123.770,352,2161,0,65535
35400,C2-A1-1-1.tif:35400-07051,205.100,557.925,336,1082,0,65535
35401,C2-A1-1-1.tif:35401-07041,52.835,597.283,360,1105,0,65535
35402,C2-A1-1-1.tif:35402-07044,110.663,653.147,249,1277,0,65535
35403,C2-A1-1-1.tif:35403-07042,65.316,585.204,246,1013,0,65535
35404,C2-A1-1-1.tif:35404-07043,79.045,668.079,353,1565,0,65535
35405,C2-A1-1-1.tif:35405-07042,92.774,556.529,295,971,0,65535
35406,C2-A1-1-1.tif:35406-07043,133.128,1282.966,352,3525,0,65535
35407,C2-A1-1-1.tif:35407-07045,83.621,697.249,353,1425,0,65535
35408,C2-A1-1-1.tif:35408-07040,66.564,592.731,354,906,0,65535
35409,C2-A1-1-1.tif:35409-07040,41.187,517.768,350,753,0,65535
35410,C2-A1-1-1.tif:35410-07056,272.913,748.428,238,1413,0,65535
35411,C2-A1-1-1.tif:35411-07043,73.220,571.477,352,1017,0,65535
35412,C2-A1-1-1.tif:35412-07040,87.365,671.300,214,1709,0,65535
35413,C2-A1-1-1.tif:35413-07043,90.277,601.770,350,1134,0,65535
35414,C2-A1-1-1.tif:35414-07049,286.641,829.327,279,2011,0,65535
35415,C2-A1-1-1.tif:35415-07044,86.533,843.702,353,1763,0,65535
35416,C2-A1-1-1.tif:35416-07065,942.297,828.732,350,1812,0,65535
35417,C2-A1-1-1.tif:35417-07043,58.660,832.603,352,1489,0,65535
35418,C2-A1-1-1.tif:35418-07046,73.220,655.841,354,1226,0,65535
35419,C2-A1-1-1.tif:35419-07047,89.445,2233.967,350,14066,0,65535
35420,C2-A1-1-1.tif:35420-07042,44.931,638.611,374,1049,0,65535
35421,C2-A1-1-1.tif:35421-07053,137.704,738.356,352,1657,0,65535
35422,C2-A1-1-1.tif:35422-07048,65.732,728.956,353,1410,0,65535
35423,C2-A1-1-1.tif:35423-07045,41.603,476.760,270,976,0,65535
35424,C2-A1-1-1.tif:35424-07049,84.037,625.238,351,1089,0,65535
35425,C2-A1-1-1.tif:35425-07044,73.220,494.159,350,838,0,65535
35426,C2-A1-1-1.tif:35426-07043,81.541,745.913,356,1389,0,65535
35427,C2-A1-1-1.tif:35427-07044,47.427,1199.351,352,3031,0,65535
35428,C2-A1-1-1.tif:35428-07043,42.019,486.545,352,782,0,65535
35429,C2-A1-1-1.tif:35429-07048,71.140,580.889,350,1008,0,65535
35430,C2-A1-1-1.tif:35430-07045,58.660,632.525,351,1083,0,65535
35431,C2-A1-1-1.tif:35431-07045,96.518,751.651,360,1996,0,65535
35432,C2-A1-1-1.tif:35432-07048,118.151,958.257,351,2818,0,65535
35433,C2-A1-1-1.tif:35433-07049,103.590,809.092,352,1453,0,65535
35434,C2-A1-1-1.tif:35434-07048,180.555,1193.816,350,2601,0,65535
35435,C2-A1-1-1.tif:35435-07045,71.556,806.930,355,2135,0,65535
35436,C2-A1-1-1.tif:35436-07047,108.583,658.659,350,1073,0,65535
35437,C2-A1-1-1.tif:35437-07047,78.629,624.069,353,1235,0,65535
35438,C2-A1-1-1.tif:35438-07050,107.751,607.042,284,1212,0,65535
35439,C2-A1-1-1.tif:35439-07047,98.182,673.775,288,1197,0,65535
35440,C2-A1-1-1.tif:35440-07053,106.919,691.922,248,1629,0,65535
35441,C2-A1-1-1.tif:35441-07047,50.755,472.148,351,684,0,65535
35442,C2-A1-1-1.tif:35442-07048,81.957,498.010,332,784,0,65535
35443,C2-A1-1-1.tif:35443-07045,40.770,502.122,318,769,0,65535
35444,C2-A1-1-1.tif:35444-07050,141.865,742.845,351,1569,0,65535
35445,C2-A1-1-1.tif:35445-07056,342.389,1101.812,301,2445,0,65535
35446,C2-A1-1-1.tif:35446-07044,41.603,543.260,350,789,0,65535
35447,C2-A1-1-1.tif:35447-07051,140.201,775.537,352,1465,0,65535
35448,C2-A1-1-1.tif:35448-07050,64.068,528.838,350,801,0,65535
35449,C2-A1-1-1.tif:35449-07049,72.388,754.546,304,1599,0,65535
35450,C2-A1-1-1.tif:35450-07046,46.595,571.982,350,1035,0,65535
35451,C2-A1-1-1.tif:35451-07048,42.019,458.040,277,666,0,65535
35452,C2-A1-1-1.tif:35452-07047,82.373,523.631,232,909,0,65535
35453,C2-A1-1-1.tif:35453-07050,91.942,540.774,350,848,0,65535
35454,C2-A1-1-1.tif:35454-07047,87.781,531.118,350,806,0,65535
35455,C2-A1-1-1.tif:35455-07049,54.083,775.954,350,1752,0,65535
35456,C2-A1-1-1.tif:35456-07048,94.022,753.257,352,1255,0,65535
35457,C2-A1-1-1.tif:35457-07053,112.327,1062.293,351,1876,0,65535
35458,C2-A1-1-1.tif:35458-07061,303.282,779.052,350,1607,0,65535
35459,C2-A1-1-1.tif:35459-07049,84.453,522.429,345,847,0,65535
35460,C2-A1-1-1.tif:35460-07047,47.011,752.133,353,1314,0,65535
35461,C2-A1-1-1.tif:35461-07053,75.717,736.637,351,1430,0,65535
35462,C2-A1-1-1.tif:35462-07057,235.054,558.425,309,973,0,65535
35463,C2-A1-1-1.tif:35463-07054,101.510,641.389,354,1165,0,65535
35464,C2-A1-1-1.tif:35464-07050,71.972,832.630,352,1628,0,65535
35465,C2-A1-1-1.tif:35465-07053,128.136,572.620,350,1020,0,65535
35466,C2-A1-1-1.tif:35466-07051,140.617,721.269,350,1424,0,65535
35467,C2-A1-1-1.tif:35467-07051,89.029,582.804,350,1685,0,65535
35468,C2-A1-1-1.tif:35468-07063,242.959,763.985,352,1715,0,65535
35469,C2-A1-1-1.tif:35469-07055,148.521,636.003,350,1118,0,65535
35470,C2-A1-1-1.tif:35470-07049,44.099,462.811,350,616,0,65535
35471,C2-A1-1-1.tif:35471-07051,69.476,692.689,357,1462,0,65535
35472,C2-A1-1-1.tif:35472-07058,349.461,971.567,352,2086,0,65535
35473,C2-A1-1-1.tif:35473-07049,42.851,489.340,351,680,0,65535
35474,C2-A1-1-1.tif:35474-07072,656.072,852.703,315,2043,0,65535
35475,C2-A1-1-1.tif:35475-07061,154.345,519.183,350,1010,0,65535
35476,C2-A1-1-1.tif:35476-07053,120.647,659.917,350,1162,0,65535
35477,C2-A1-1-1.tif:35477-07051,72.388,633.259,353,1214,0,65535
35478,C2-A1-1-1.tif:35478-07055,105.254,580.142,237,864,0,65535
35479,C2-A1-1-1.tif:35479-07056,71.556,531.959,350,919,0,65535
35480,C2-A1-1-1.tif:35480-07055,99.430,879.473,352,1758,0,65535
35481,C2-A1-1-1.tif:35481-07060,366.102,812.253,350,2726,0,65535
35482,C2-A1-1-1.tif:35482-07059,195.116,654.122,332,1289,0,65535
35483,C2-A1-1-1.tif:35483-07061,414.361,1282.498,233,3722,0,65535
35484,C2-A1-1-1.tif:35484-07071,676.457,900.542,351,1926,0,65535
35485,C2-A1-1-1.tif:35485-07055,129.384,787.360,339,2033,0,65535
35486,C2-A1-1-1.tif:35486-07055,79.877,830.500,352,1770,0,65535
35487,C2-A1-1-1.tif:35487-07055,128.968,1110.071,352,2730,0,65535
35488,C2-A1-1-1.tif:35488-07050,60.740,753.884,352,1318,0,65535
35489,C2-A1-1-1.tif:35489-07052,65.732,531.532,341,902,0,65535
35490,C2-A1-1-1.tif:35490-07056,84.453,543.650,351,977,0,65535
35491,C2-A1-1-1.tif:35491-07056,109.415,869.658,351,1857,0,65535
35492,C2-A1-1-1.tif:35492-07051,69.060,669.470,350,1153,0,65535
35493,C2-A1-1-1.tif:35493-07065,270.000,735.758,352,1696,0,65535
35494,C2-A1-1-1.tif:35494-07054,71.140,563.164,350,849,0,65535
35495,C2-A1-1-1.tif:35495-07052,57.411,700.413,350,1294,0,65535
35496,C2-A1-1-1.tif:35496-07054,77.381,702.043,353,1158,0,65535
35497,C2-A1-1-1.tif:35497-07068,294.546,685.840,300,1431,0,65535
35498,C2-A1-1-1.tif:35498-07058,190.124,849.961,352,1616,0,65535
35499,C2-A1-1-1.tif:35499-07062,146.025,579.088,350,1055,0,65535
35500,C2-A1-1-1.tif:35500-07065,505.055,978.027,351,2324,0,65535
35501,C2-A1-1-1.tif:35501-07053,69.892,657.911,351,1137,0,65535
35502,C2-A1-1-1.tif:35502-07057,84.869,882.480,351,1654,0,65535
35503,C2-A1-1-1.tif:35503-07052,74.885,821.350,350,1407,0,65535
35504,C2-A1-1-1.tif:35504-07052,45.763,692.136,352,1210,0,65535
35505,C2-A1-1-1.tif:35505-07055,96.102,1172.147,350,2254,0,65535
35506,C2-A1-1-1.tif:35506-07057,76.133,1000.126,350,2101,0,65535
35507,C2-A1-1-1.tif:35507-07060,157.258,592.410,351,1056,0,65535
35508,C2-A1-1-1.tif:35508-07054,61.988,1059.832,352,2304,0,65535
35509,C2-A1-1-1.tif:35509-07055,67.812,890.466,266,1645,0,65535
35510,C2-A1-1-1.tif:35510-07054,69.892,1026.036,353,2323,0,65535
35511,C2-A1-1-1.tif:35511-07069,163.082,786.855,352,1495,0,65535
35512,C2-A1-1-1.tif:35512-07054,56.163,663.526,350,1272,0,65535
35513,C2-A1-1-1.tif:35513-07070,275.825,546.881,255,1215,0,65535
35514,C2-A1-1-1.tif:35514-07062,244.623,772.267,348,1676,0,65535
35515,C2-A1-1-1.tif:35515-07060,159.338,1049.666,353,2725,0,65535
35516,C2-A1-1-1.tif:35516-07060,161.834,658.087,291,1267,0,65535
35517,C2-A1-1-1.tif:35517-07054,66.148,928.384,351,1713,0,65535
35518,C2-A1-1-1.tif:35518-07069,276.241,1080.429,351,2675,0,65535
35519,C2-A1-1-1.tif:35519-07065,187.211,866.922,326,2032,0,65535
35520,C2-A1-1-1.tif:35520-07054,56.995,678.723,355,1154,0,65535
35521,C2-A1-1-1.tif:35521-07059,126.056,1219.139,350,5247,0,65535
35522,C2-A1-1-1.tif:35522-07069,380.247,541.456,309,872,0,65535
35523,C2-A1-1-1.tif:35523-07066,273.329,682.983,194,1367,0,65535
35524,C2-A1-1-1.tif:35524-07066,297.458,691.303,371,1423,0,65535
35525,C2-A1-1-1.tif:35525-07055,41.603,479.910,352,643,0,65535
35526,C2-A1-1-1.tif:35526-07054,45.763,580.345,353,1059,0,65535
35527,C2-A1-1-1.tif:35527-07061,101.510,497.389,290,776,0,65535
35528,C2-A1-1-1.tif:35528-07062,117.735,822.208,350,1876,0,65535
35529,C2-A1-1-1.tif:35529-07055,61.572,692.034,356,1165,0,65535
35530,C2-A1-1-1.tif:35530-07066,270.416,1095.775,350,2970,0,65535
35531,C2-A1-1-1.tif:35531-07064,247.951,917.047,355,2315,0,65535
35532,C2-A1-1-1.tif:35532-07059,56.163,523.504,361,898,0,65535
35533,C2-A1-1-1.tif:35533-07065,115.239,604.079,350,1127,0,65535
35534,C2-A1-1-1.tif:35534-07069,276.657,837.920,350,5616,0,65535
35535,C2-A1-1-1.tif:35535-07058,44.515,561.168,352,983,0,65535
35536,C2-A1-1-1.tif:35536-07064,217.997,1256.819,350,4167,0,65535
35537,C2-A1-1-1.tif:35537-07060,97.350,757.372,351,1573,0,65535
35538,C2-A1-1-1.tif:35538-07057,68.228,729.799,351,1338,0,65535
35539,C2-A1-1-1.tif:35539-07062,77.797,626.048,352,1147,0,65535
35540,C2-A1-1-1.tif:35540-07058,64.484,606.613,355,1189,0,65535
35541,C2-A1-1-1.tif:35541-07058,53.251,462.438,351,672,0,65535
35542,C2-A1-1-1.tif:35542-07057,68.644,746.727,352,1424,0,65535
35543,C2-A1-1-1.tif:35543-07066,211.341,945.415,351,1789,0,65535
35544,C2-A1-1-1.tif:35544-07083,704.331,882.799,348,1976,0,65535
35545,C2-A1-1-1.tif:35545-07068,248.367,1364.821,350,10174,0,65535
35546,C2-A1-1-1.tif:35546-07059,64.484,842.774,369,1631,0,65535
35547,C2-A1-1-1.tif:35547-07060,94.438,757.000,352,1671,0,65535
35548,C2-A1-1-1.tif:35548-07068,264.592,1219.994,352,2513,0,65535
35549,C2-A1-1-1.tif:35549-07063,93.190,633.607,353,1161,0,65535
35550,C2-A1-1-1.tif:35550-07064,89.861,645.324,334,1167,0,65535
35551,C2-A1-1-1.tif:35551-07062,66.564,589.619,306,893,0,65535
35552,C2-A1-1-1.tif:35552-07060,43.683,505.600,356,734,0,65535
35553,C2-A1-1-1.tif:35553-07060,78.629,733.180,276,1488,0,65535
35554,C2-A1-1-1.tif:35554-07063,93.190,592.902,351,1068,0,65535
35555,C2-A1-1-1.tif:35555-07060,53.251,639.125,352,1112,0,65535
35556,C2-A1-1-1.tif:35556-07060,51.171,1008.691,357,2227,0,65535
35557,C2-A1-1-1.tif:35557-07059,75.717,720.698,353,1309,0,65535
35558,C2-A1-1-1.tif:35558-07069,284.977,798.232,351,1637,0,65535
35559,C2-A1-1-1.tif:35559-07060,42.851,1204.136,351,2924,0,65535
35560,C2-A1-1-1.tif:35560-07063,77.797,782.529,350,1349,0,65535
35561,C2-A1-1-1.tif:35561-07065,93.190,549.656,172,1204,0,65535
35562,C2-A1-1-1.tif:35562-07061,94.854,523.662,343,845,0,65535
35563,C2-A1-1-1.tif:35563-07065,141.865,550.554,350,924,0,65535
35564,C2-A1-1-1.tif:35564-07062,104.422,660.287,350,1212,0,65535
35565,C2-A1-1-1.tif:35565-07070,154.761,719.890,350,1980,0,65535
35566,C2-A1-1-1.tif:35566-07061,50.339,929.033,338,2533,0,65535
35567,C2-A1-1-1.tif:35567-07070,255.856,806.328,357,1920,0,65535
35568,C2-A1-1-1.tif:35568-07067,230.894,861.396,339,1798,0,65535
35569,C2-A1-1-1.tif:35569-07065,71.972,490.295,352,756,0,65535
35570,C2-A1-1-1.tif:35570-07065,44.099,558.906,356,934,0,65535
35571,C2-A1-1-1.tif:35571-07065,97.766,700.051,354,1278,0,65535
35572,C2-A1-1-1.tif:35572-07072,181.387,1204.700,351,3340,0,65535
35573,C2-A1-1-1.tif:35573-07065,97.350,502.509,350,870,0,65535
35574,C2-A1-1-1.tif:35574-07064,59.908,481.569,336,805,0,65535
35575,C2-A1-1-1.tif:35575-07071,192.204,775.374,350,2008,0,65535
35576,C2-A1-1-1.tif:35576-07066,53.667,660.752,350,1147,0,65535
35577,C2-A1-1-1.tif:35577-07064,73.220,816.369,359,1388,0,65535
35578,C2-A1-1-1.tif:35578-07066,105.254,797.395,352,1796,0,65535
35579,C2-A1-1-1.tif:35579-07080,620.294,840.913,244,1995,0,65535
35580,C2-A1-1-1.tif:35580-07063,66.148,779.629,356,1664,0,65535
35581,C2-A1-1-1.tif:35581-07065,66.564,933.900,357,1768,0,65535
35582,C2-A1-1-1.tif:35582-07064,52.419,723.881,361,1124,0,65535
35583,C2-A1-1-1.tif:35583-07070,122.727,662.590,350,1306,0,65535
35584,C2-A1-1-1.tif:35584-07063,52.003,731.432,350,1225,0,65535
35585,C2-A1-1-1.tif:35585-07066,79.877,533.797,350,848,0,65535
35586,C2-A1-1-1.tif:35586-07066,116.071,618.029,350,1181,0,65535
35587,C2-A1-1-1.tif:35587-07066,54.915,598.273,364,994,0,65535
35588,C2-A1-1-1.tif:35588-07068,158.090,836.942,350,2378,0,65535
35589,C2-A1-1-1.tif:35589-07075,291.218,684.977,266,1534,0,65535
35590,C2-A1-1-1.tif:35590-07065,66.980,474.876,322,700,0,65535
35591,C2-A1-1-1.tif:35591-07090,1368.307,1042.953,350,2507,0,65535
35592,C2-A1-1-1.tif:35592-07065,76.133,748.585,351,1362,0,65535
35593,C2-A1-1-1.tif:35593-07068,74.885,577.939,348,1029,0,65535
35594,C2-A1-1-1.tif:35594-07067,77.797,547.385,350,1195,0,65535
35595,C2-A1-1-1.tif:35595-07062,40.770,472.061,302,677,0,65535
35596,C2-A1-1-1.tif:35596-07073,325.748,844.706,291,2126,0,65535
35597,C2-A1-1-1.tif:35597-07074,207.181,697.050,351,1614,0,65535
35598,C2-A1-1-1.tif:35598-07075,318.259,690.710,351,1442,0,65535
35599,C2-A1-1-1.tif:35599-07075,120.231,666.588,354,1325,0,65535
35600,C2-A1-1-1.tif:35600-07071,110.247,813.487,353,1859,0,65535
35601,C2-A1-1-1.tif:35601-07070,219.245,932.190,351,2261,0,65535
35602,C2-A1-1-1.tif:35602-07065,44.099,543.670,321,928,0,65535
35603,C2-A1-1-1.tif:35603-07068,161.002,789.452,297,1989,0,65535
35604,C2-A1-1-1.tif:35604-07070,96.102,504.489,350,862,0,65535
35605,C2-A1-1-1.tif:35605-07071,106.086,632.800,352,1372,0,65535
35606,C2-A1-1-1.tif:35606-07074,83.205,463.040,181,778,0,65535
35607,C2-A1-1-1.tif:35607-07066,43.683,583.848,361,998,0,65535
35608,C2-A1-1-1.tif:35608-07068,79.877,845.812,358,1672,0,65535
35609,C2-A1-1-1.tif:35609-07068,64.900,526.955,362,745,0,65535
35610,C2-A1-1-1.tif:35610-07066,64.900,790.647,353,1482,0,65535
35611,C2-A1-1-1.tif:35611-07076,241.295,815.862,346,1893,0,65535
35612,C2-A1-1-1.tif:35612-07069,148.937,734.416,292,1415,0,65535
35613,C2-A1-1-1.tif:35613-07076,425.178,788.197,350,1881,0,65535
35614,C2-A1-1-1.tif:35614-07070,79.461,663.990,350,1214,0,65535
35615,C2-A1-1-1.tif:35615-07075,168.490,619.277,328,1125,0,65535
35616,C2-A1-1-1.tif:35616-07079,250.447,633.321,350,1328,0,65535
35617,C2-A1-1-1.tif:35617-07070,106.086,723.129,358,1344,0,65535
35618,C2-A1-1-1.tif:35618-07070,83.205,806.195,356,1839,0,65535
35619,C2-A1-1-1.tif:35619-07071,115.239,758.339,352,1822,0,65535
35620,C2-A1-1-1.tif:35620-07070,136.456,640.902,350,1067,0,65535
35621,C2-A1-1-1.tif:35621-07067,65.316,1020.669,354,1871,0,65535
35622,C2-A1-1-1.tif:35622-07090,551.650,972.179,264,2696,0,65535
35623,C2-A1-1-1.tif:35623-07067,48.675,702.060,352,1674,0,65535
35624,C2-A1-1-1.tif:35624-07070,71.972,636.948,356,1201,0,65535
35625,C2-A1-1-1.tif:35625-07073,125.224,626.096,350,1281,0,65535
35626,C2-A1-1-1.tif:35626-07070,51.171,536.894,349,831,0,65535
35627,C2-A1-1-1.tif:35627-07076,168.074,617.178,351,1282,0,65535
35628,C2-A1-1-1.tif:35628-07074,145.609,760.871,224,2473,0,65535
35629,C2-A1-1-1.tif:35629-07066,66.148,565.824,354,867,0,65535
35630,C2-A1-1-1.tif:35630-07084,676.041,1118.244,350,4585,0,65535
35631,C2-A1-1-1.tif:35631-07074,93.606,730.493,133,1406,0,65535
35632,C2-A1-1-1.tif:35632-07071,89.029,837.397,351,1973,0,65535
35633,C2-A1-1-1.tif:35633-07073,86.949,737.172,280,1406,0,65535
35634,C2-A1-1-1.tif:35634-07070,108.999,577.004,328,1127,0,65535
35635,C2-A1-1-1.tif:35635-07086,733.037,947.648,350,11801,0,65535
35636,C2-A1-1-1.tif:35636-07071,77.797,647.947,353,1275,0,65535
35637,C2-A1-1-1.tif:35637-07069,56.163,526.741,350,869,0,65535
35638,C2-A1-1-1.tif:35638-07076,170.154,561.389,195,979,0,65535
35639,C2-A1-1-1.tif:35639-07072,94.438,822.352,324,2707,0,65535
35640,C2-A1-1-1.tif:35640-07077,261.680,1280.553,351,4251,0,65535
35641,C2-A1-1-1.tif:35641-07071,78.213,722.574,272,1347,0,65535
35642,C2-A1-1-1.tif:35642-07072,62.820,761.464,352,1292,0,65535
35643,C2-A1-1-1.tif:35643-07070,141.449,707.779,350,1441,0,65535
35644,C2-A1-1-1.tif:35644-07070,76.965,1150.930,352,2205,0,65535
35645,C2-A1-1-1.tif:35645-07072,78.213,558.239,324,1015,0,65535
35646,C2-A1-1-1.tif:35646-07073,170.154,926.650,351,1942,0,65535
35647,C2-A1-1-1.tif:35647-07074,133.960,734.043,357,1801,0,65535
